node,row_idx,L_ir_db,F_ir_db,S_ir_db,R_ir_db,is_clean,floor_max_db,spread_min_db,spread_max_db,mismatch_max_db
Node1-Bogota,60,-20.212153434753418,-23.074264526367188,12.30510425567627,0.7266292572021484,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,61,-19.85336971282959,-22.665964126586914,11.492529392242432,1.606149673461914,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,62,-20.30702781677246,-22.768449783325195,12.113085746765137,1.0135297775268555,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,63,-19.47497272491455,-22.620980262756348,12.211984634399414,0.7434735298156738,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,64,-20.781121253967285,-23.13336944580078,10.873461723327637,1.1682591438293457,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,65,-20.67383098602295,-22.7004451751709,11.81025218963623,0.6510553359985352,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,66,-18.931217193603516,-22.402217864990234,11.487608432769775,1.1559438705444336,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,67,-20.117487907409668,-23.46484088897705,11.661270141601562,1.3619141578674316,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,68,-20.11670970916748,-23.27084445953369,12.436424732208252,0.9721393585205078,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,69,-19.909903526306152,-22.913763999938965,11.404484748840332,0.6369037628173828,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,70,-20.457252502441406,-22.81221866607666,10.26750659942627,1.0092601776123047,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,71,-20.113205909729004,-23.21070384979248,11.88580322265625,0.7358717918395996,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,72,-19.753681182861328,-22.94600009918213,11.873358726501465,1.0537805557250977,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,73,-21.20742416381836,-24.01445484161377,11.03732967376709,1.6613903045654297,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,74,-20.246336936950684,-22.920830726623535,12.425300121307373,0.8915591239929199,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,75,-21.306159019470215,-23.70429801940918,10.731771469116211,1.5961017608642578,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,76,-20.3341646194458,-22.91083812713623,11.757089138031006,0.7931489944458008,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,77,-20.262206077575684,-22.819049835205078,12.306313514709473,0.6939411163330078,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,78,-20.596863746643066,-23.621877670288086,9.99749755859375,0.6137886047363281,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,79,-19.998653411865234,-22.865373611450195,11.665693283081055,0.7767047882080078,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,80,-20.05019474029541,-23.122645378112793,11.623783111572266,0.6442708969116211,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,81,-20.93150806427002,-24.06906223297119,11.704036235809326,1.3804888725280762,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,82,-20.114856719970703,-22.831836700439453,10.803914546966553,0.9808349609375,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,83,-19.98532772064209,-23.39197826385498,11.468844413757324,0.6259546279907227,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,84,-19.862677574157715,-22.897266387939453,10.728281497955322,0.8296785354614258,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,85,-20.302560806274414,-23.280792236328125,11.845765113830566,0.8531103134155273,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,86,-19.88093852996826,-23.275626182556152,12.026130676269531,0.9792919158935547,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,87,-19.64988613128662,-22.788429260253906,11.503488063812256,0.9228229522705078,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,88,-20.477526664733887,-23.088001251220703,11.529677867889404,1.625943660736084,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,89,-20.2817325592041,-23.316591262817383,11.561644077301025,1.1052045822143555,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,90,-19.55447483062744,-23.069440841674805,9.941319465637207,1.4397234916687012,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,91,-20.80668830871582,-23.70585060119629,11.270315647125244,0.7265357971191406,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,92,-20.22466468811035,-23.999958038330078,10.928550243377686,1.4136266708374023,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,93,-19.919804573059082,-22.86784076690674,11.60328722000122,0.8616428375244141,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,94,-21.33256435394287,-24.06456470489502,12.065109252929688,0.7335042953491211,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
